Gene_ID,Public_Name,Class,Targets,
WBGene00206372,B0454.26,unk,WBGene00206372,
WBGene00206373,C27A2.12,unk,WBGene00206373,
WBGene00206374,K10G6.9,unk,WBGene00206374,
WBGene00206375,T08B6.64,unk,WBGene00206375,
WBGene00206377,F44E5.15,WAGO,WBGene00206377,
WBGene00206378,C14E2.11,unk,WBGene00206378,
WBGene00206379,C55B6.7,unk,WBGene00206379,
WBGene00206380,C42D4.18,unk,WBGene00206380,
WBGene00206381,F52H2.15,unk,WBGene00206381,
WBGene00206382,F01G12.18,unk,WBGene00206382,
WBGene00206383,C32C4.16,unk,WBGene00206383,
WBGene00206384,D1005.10,unk,WBGene00206384,
WBGene00206385,T06D4.6,unk,WBGene00206385,
WBGene00206386,K10C2.12,unk,WBGene00206386,
WBGene00206388,K10C2.14,unk,WBGene00206388,
WBGene00206389,C29F7.10,unk,WBGene00206389,
WBGene00206390,F14F7.7,unk,WBGene00206390,
WBGene00206391,C01B9.7,unk,WBGene00206391,
WBGene00206392,F47D2.11,unk,WBGene00206392,
WBGene00206393,W04G5.16,unk,WBGene00206393,
WBGene00206394,W05H5.10,unk,WBGene00206394,
WBGene00206395,C08H9.18,unk,WBGene00206395,
WBGene00206411,R13D11.11,unk,WBGene00206411,
WBGene00206412,T24H7.8,unk,WBGene00206412,
WBGene00206413,ZK1240.11,unk,WBGene00206413,
WBGene00206414,F31D5.7,unk,WBGene00206414,
WBGene00206415,F59H6.14,WAGO,WBGene00206415,
WBGene00206416,W04H10.5,unk,WBGene00206416,
WBGene00206417,W04H10.6,unk,WBGene00206417,
WBGene00206418,M04C3.5,unk,WBGene00206418,
WBGene00206420,T26G10.7,WAGO,WBGene00206420,
WBGene00206421,T26G10.8,unk,WBGene00206421,
WBGene00206422,T26G10.9,unk,WBGene00206422,
WBGene00206423,Y41C4A.29,unk,WBGene00206423,
WBGene00206459,Y80D4G.1,unk,WBGene00206459,
WBGene00206460,F56H9.9,unk,WBGene00206460,
WBGene00206461,Y47D3A.34,unk,WBGene00206461,
WBGene00206462,B0391.14,unk,WBGene00206462,
WBGene00206464,F59C6.18,unk,WBGene00206464,
WBGene00206466,T08D10.5,unk,WBGene00206466,
WBGene00206468,ZC262.11,unk,WBGene00206468,
WBGene00206469,F58D2.5,unk,WBGene00206469,
WBGene00206470,F13E9.20,unk,WBGene00206470,
WBGene00206471,Y22F5A.11,unk,WBGene00206471,
WBGene00206473,B0273.115,unk,WBGene00206473,
WBGene00206474,T22A3.12,WAGO,WBGene00206474,
WBGene00206475,F27D9.12,unk,WBGene00206475,
WBGene00206476,Y20F4.9,WAGO,WBGene00206476,
WBGene00206477,ZC262.12,unk,WBGene00206477,
WBGene00206478,M6.11,unk,WBGene00206478,
WBGene00206479,C44C11.6,unk,WBGene00206479,
WBGene00206481,Y51B9A.14,unk,WBGene00206481,
WBGene00206482,B0416.10,unk,WBGene00206482,
WBGene00206483,B0416.11,unk,WBGene00206483,
WBGene00206484,C31H2.14,unk,WBGene00206484,
WBGene00206485,C10A4.13,unk,WBGene00206485,
WBGene00206486,Y54F10BM.20,unk,WBGene00206486,
WBGene00206487,best-19,unk,WBGene00206487,
WBGene00206488,ZK757.10,unk,WBGene00206488,
WBGene00206489,F53F1.14,unk,WBGene00206489,
WBGene00206490,Y57G11C.1142,unk,WBGene00206490,
WBGene00206491,Y73F8A.1173,unk,WBGene00206491,
WBGene00206492,F11D11.21,unk,WBGene00206492,
WBGene00206493,Y38H8A.12,WAGO,WBGene00206493,
WBGene00206494,C15H11.16,unk,WBGene00206494,
WBGene00206495,F20E11.18,unk,WBGene00206495,
WBGene00206496,Y51A2B.16,unk,WBGene00206496,
WBGene00206497,Y52B11A.18,WAGO,WBGene00206497,
WBGene00206498,C29A12.22,unk,WBGene00206498,
WBGene00206499,C06H5.11,unk,WBGene00206499,
WBGene00206500,F55C9.15,unk,WBGene00206500,
WBGene00206501,F14D7.18,unk,WBGene00206501,
WBGene00206502,T01B7.13,unk,WBGene00206502,
WBGene00206503,T26E4.18,unk,WBGene00206503,
WBGene00206504,K10G4.15,unk,WBGene00206504,
WBGene00206505,B0250.18,unk,WBGene00206505,
WBGene00206506,F59A1.18,unk,WBGene00206506,
WBGene00206507,Y51A2A.16,ERGO,WBGene00206507,
WBGene00206508,ZK262.19,unk,WBGene00206508,
WBGene00206509,Y102A5C.43,unk,WBGene00206509,
WBGene00206510,Y113G7A.22,unk,WBGene00206510,
WBGene00206511,W02H5.16,unk,WBGene00206511,
WBGene00206512,Y39A3B.7,unk,WBGene00206512,
WBGene00206513,B0244.15,unk,WBGene00206513,
WBGene00206514,R05G9.5,unk,WBGene00206514,
WBGene00206515,T28C6.11,unk,WBGene00206515,
WBGene00206516,F53E4.2,unk,WBGene00206516,
WBGene00206517,T27F7.12,unk,WBGene00206517,
WBGene00206518,F36H5.12,unk,WBGene00206518,
WBGene00206519,F36H5.13,unk,WBGene00206519,
WBGene00206520,ZK897.10,unk,WBGene00206520,
WBGene00206521,T02G5.15,unk,WBGene00206521,
WBGene00206522,F14D2.19,unk,WBGene00206522,
WBGene00206523,C54E10.10,unk,WBGene00206523,
WBGene00206524,C54E10.11,unk,WBGene00206524,
WBGene00206525,R74.10,unk,WBGene00206525,
WBGene00206526,C06C3.14,unk,WBGene00206526,
WBGene00206527,T27A8.7,unk,WBGene00206527,
WBGene00206528,Y53H1A.7,unk,WBGene00206528,
WBGene00206529,C04A2.15,unk,WBGene00206529,
WBGene00206530,Y52B11A.19,WAGO,WBGene00206530,
WBGene00206531,C29F7.11,unk,WBGene00206531,
WBGene00206532,F11A6.15,WAGO,WBGene00206532,
WBGene00206533,C30A5.16,unk,WBGene00206533,
WBGene00206534,C31A11.13,unk,WBGene00206534,
WBGene00206535,M162.15,WAGO,WBGene00206535,
WBGene00206536,C14A6.16,unk,WBGene00206536,
WBGene00206537,Y71H9A.10,unk,WBGene00206537,
WBGene00206538,C09G5.13,unk,WBGene00206538,
WBGene00215616,W04G3.17,unk,WBGene00215616,
WBGene00219205,R03D7.15,unk,WBGene00219205,
WBGene00219206,W05H12.4,ERGO,WBGene00219206,
WBGene00219207,C01F6.14,WAGO,WBGene00219207,
WBGene00219208,B0365.9,unk,WBGene00219208,
WBGene00219209,F29F11.20,unk,WBGene00219209,
WBGene00219210,Y37H2A.18,unk,WBGene00219210,
WBGene00219212,K10G4.16,unk,WBGene00219212,
WBGene00219214,T10B9.14,unk,WBGene00219214,
WBGene00219215,F13B12.15,unk,WBGene00219215,
WBGene00219216,K08D10.14,unk,WBGene00219216,
WBGene00219217,C08F8.15,unk,WBGene00219217,
WBGene00219218,Y73B6BL.288,WAGO,WBGene00219218,
WBGene00219219,mir-5546,unk,WBGene00219219,
WBGene00219220,mir-5549,unk,WBGene00219220,
WBGene00219221,mir-5551,unk,WBGene00219221,
WBGene00219222,mir-4806,unk,WBGene00219222,
WBGene00219223,mir-4814,unk,WBGene00219223,
WBGene00219224,mir-4924,unk,WBGene00219224,
WBGene00219225,mir-4927,unk,WBGene00219225,
WBGene00219226,mir-4929,unk,WBGene00219226,
WBGene00219227,mir-4932,unk,WBGene00219227,
WBGene00219228,mir-4933,unk,WBGene00219228,
WBGene00219229,mir-4934,unk,WBGene00219229,
WBGene00219230,mir-4935,unk,WBGene00219230,
WBGene00219231,mir-5545,unk,WBGene00219231,
WBGene00219232,mir-5547,unk,WBGene00219232,
WBGene00219233,mir-5552,unk,WBGene00219233,
WBGene00219234,B0511.17,unk,WBGene00219234,
WBGene00219235,K03B4.8,unk,WBGene00219235,
WBGene00219236,K03B4.9,unk,WBGene00219236,
WBGene00219238,M151.9,unk,WBGene00219238,
WBGene00219239,K05F6.14,unk,WBGene00219239,
WBGene00219241,Y116A8A.150,WAGO,WBGene00219241,
WBGene00219242,F56A12.10,unk,WBGene00219242,
WBGene00219243,T23G4.127,unk,WBGene00219243,
WBGene00219244,Y51H4A.938,unk,WBGene00219244,
WBGene00219245,mir-2221,unk,WBGene00219245,
WBGene00219246,mir-2953,unk,WBGene00219246,
WBGene00219247,mir-4807,unk,WBGene00219247,
WBGene00219248,mir-4808,unk,WBGene00219248,
WBGene00219249,mir-4809,unk,WBGene00219249,
WBGene00219250,mir-4810.1,unk,WBGene00219250,
WBGene00219251,mir-4811,unk,WBGene00219251,
WBGene00219252,mir-4815,unk,WBGene00219252,
WBGene00219253,mir-4916,unk,WBGene00219253,
WBGene00219254,mir-4920,unk,WBGene00219254,
WBGene00219255,mir-4921,unk,WBGene00219255,
WBGene00219256,mir-4922.1,unk,WBGene00219256,
WBGene00219257,mir-4922.2,unk,WBGene00219257,
WBGene00219258,mir-4923.1,unk,WBGene00219258,
WBGene00219259,mir-4923.2,unk,WBGene00219259,
WBGene00219260,mir-4925,unk,WBGene00219260,
WBGene00219261,mir-4926,unk,WBGene00219261,
WBGene00219262,mir-4930,unk,WBGene00219262,
WBGene00219263,mir-4931,unk,WBGene00219263,
WBGene00219264,mir-4936,unk,WBGene00219264,
WBGene00219265,mir-4937,unk,WBGene00219265,
WBGene00219266,mir-4938,unk,WBGene00219266,
WBGene00219267,mir-5548,unk,WBGene00219267,
WBGene00219269,mir-5553,unk,WBGene00219269,
WBGene00219270,mir-5550,unk,WBGene00219270,
WBGene00219271,F36H5.14,unk,WBGene00219271,
WBGene00219272,C17C3.24,unk,WBGene00219272,
WBGene00219274,T25G12.13,unk,WBGene00219274,
WBGene00219275,Y39G10AR.32,unk,WBGene00219275,
WBGene00219278,R09A8.9,unk,WBGene00219278,
WBGene00219279,T24D5.11,unk,WBGene00219279,
WBGene00219280,C05B5.16,unk,WBGene00219280,
WBGene00219281,K10D3.8,unk,WBGene00219281,
WBGene00219282,F43G9.21,unk,WBGene00219282,
WBGene00219283,F55H12.7,unk,WBGene00219283,
WBGene00219284,C41G7.15,unk,WBGene00219284,
WBGene00219285,K07A1.20,unk,WBGene00219285,
WBGene00219286,C04F12.16,unk,WBGene00219286,
WBGene00219287,F36D1.23,unk,WBGene00219287,
WBGene00219288,Y87G2A.25,unk,WBGene00219288,
WBGene00219289,T05C12.15,unk,WBGene00219289,
WBGene00219290,AH6.17,unk,WBGene00219290,
WBGene00219291,F35H8.12,unk,WBGene00219291,
WBGene00219292,ZK1320.14,unk,WBGene00219292,
WBGene00219293,B0334.20,unk,WBGene00219293,
WBGene00219294,F43G6.16,unk,WBGene00219294,
WBGene00219295,C34C12.12,WAGO,WBGene00219295,
WBGene00219296,C54C6.11,unk,WBGene00219296,
WBGene00219297,T23F11.11,unk,WBGene00219297,
WBGene00219298,F55H2.8,unk,WBGene00219298,
WBGene00219299,C01G12.16,unk,WBGene00219299,
WBGene00219300,W10G6.6,unk,WBGene00219300,
WBGene00219301,C44C10.15,unk,WBGene00219301,
WBGene00219302,Y43F8B.28,WAGO,WBGene00219302,
WBGene00219303,Y13C8A.4,unk,WBGene00219303,
WBGene00219304,F56D6.16,WAGO,WBGene00219304,
WBGene00219306,linc-4,unk,WBGene00219306,
WBGene00219307,F56D6.17,ERGO,WBGene00219307,
WBGene00219308,W06G6.20,unk,WBGene00219308,
WBGene00219309,F26F2.13,unk,WBGene00219309,
WBGene00219310,C17E4.19,unk,WBGene00219310,
WBGene00219311,Y51A2A.17,unk,WBGene00219311,
WBGene00219312,Y51A2A.18,unk,WBGene00219312,
WBGene00219313,C17E4.20,unk,WBGene00219313,
WBGene00219314,C05B5.17,unk,WBGene00219314,
WBGene00219315,F07E5.12,WAGO,WBGene00219315,
WBGene00219316,F21A3.11,unk,WBGene00219316,
WBGene00219317,F31E3.12,WAGO,WBGene00219317,
WBGene00219318,R08A2.9,unk,WBGene00219318,
WBGene00219319,H25P06.5,WAGO,WBGene00219319,
WBGene00219321,T07H3.10,unk,WBGene00219321,
WBGene00219322,C33C12.12,unk,WBGene00219322,
WBGene00219323,nspd-12,unk,WBGene00219323,
WBGene00219324,F47B8.18,unk,WBGene00219324,
WBGene00219325,F17C11.22,unk,WBGene00219325,
WBGene00219326,F36D3.16,unk,WBGene00219326,
WBGene00219327,ZK822.9,unk,WBGene00219327,
WBGene00219329,K02D10.8,unk,WBGene00219329,
WBGene00219330,F18E2.15,unk,WBGene00219330,
WBGene00219331,H25K10.141,unk,WBGene00219331,
WBGene00219332,Y116A8C.467,unk,WBGene00219332,
WBGene00219337,T16G1.18,unk,WBGene00219337,
WBGene00219342,Y57G11C.1143,unk,WBGene00219342,
WBGene00219343,Y17D7C.9,unk,WBGene00219343,
WBGene00219351,Y7A5A.20,unk,WBGene00219351,
WBGene00219352,Y7A5A.21,unk,WBGene00219352,
WBGene00219362,ZK470.14,unk,WBGene00219362,
WBGene00219368,F14H12.17,unk,WBGene00219368,
WBGene00219369,R160.10,unk,WBGene00219369,
WBGene00219370,ZK262.20,unk,WBGene00219370,
WBGene00219371,C03G5.14,unk,WBGene00219371,
WBGene00219373,F01E11.18,unk,WBGene00219373,
WBGene00219374,C25A11.10,unk,WBGene00219374,
WBGene00219375,C02B8.12,unk,WBGene00219375,
WBGene00219376,C28G1.10,unk,WBGene00219376,
WBGene00219377,F47C12.12,unk,WBGene00219377,
WBGene00219378,F43G6.17,unk,WBGene00219378,
WBGene00219381,C47A10.16,unk,WBGene00219381,
WBGene00219383,Y61B8A.6,unk,WBGene00219383,
WBGene00219394,Y48A6C.8,unk,WBGene00219394,
WBGene00219395,M199.134,unk,WBGene00219395,
WBGene00219399,Y55F3AM.21,unk,WBGene00219399,
WBGene00219410,C04C3.14,unk,WBGene00219410,
WBGene00219411,T14G12.11,unk,WBGene00219411,
WBGene00219412,ZK381.62,unk,WBGene00219412,
WBGene00219413,Y38F2AL.12,unk,WBGene00219413,
WBGene00219414,F14H3.15,unk,WBGene00219414,
WBGene00219415,linc-38,unk,WBGene00219415,
WBGene00219416,F23H12.21,unk,WBGene00219416,
WBGene00219417,F34H10.9,unk,WBGene00219417,
WBGene00219418,F44D12.19,unk,WBGene00219418,
WBGene00219420,T19C4.24,unk,WBGene00219420,
WBGene00219421,Y66D12A.30,unk,WBGene00219421,
WBGene00219422,Y52B11A.20,unk,WBGene00219422,
WBGene00219423,C23H5.15,unk,WBGene00219423,
WBGene00219424,Y54G2A.72,unk,WBGene00219424,
WBGene00219425,Y54G2A.73,unk,WBGene00219425,
WBGene00219434,F54D5.23,unk,WBGene00219434,
WBGene00219436,C49H3.16,unk,WBGene00219436,
WBGene00219437,C50A2.7,unk,WBGene00219437,
WBGene00219442,C08F8.16,unk,WBGene00219442,
WBGene00219443,Y57G11C.1144,unk,WBGene00219443,
WBGene00219444,Y41E3.461,unk,WBGene00219444,
WBGene00219445,C06H5.12,unk,WBGene00219445,
WBGene00219446,C06H5.13,unk,WBGene00219446,
WBGene00219447,C06H5.14,unk,WBGene00219447,
WBGene00219448,K12G11.14,unk,WBGene00219448,
WBGene00219449,Y38A10A.11,unk,WBGene00219449,
WBGene00219450,F53B6.13,unk,WBGene00219450,
WBGene00219451,F52D2.12,unk,WBGene00219451,
WBGene00219452,F21D9.11,unk,WBGene00219452,
WBGene00219453,linc-97,unk,WBGene00219453,
WBGene00219454,C26H9A.3,unk,WBGene00219454,
WBGene00219455,Y43F8B.29,unk,WBGene00219455,
WBGene00219456,ZK822.10,unk,WBGene00219456,
WBGene00219458,H21P03.10,unk,WBGene00219458,
WBGene00219460,K09H9.9,unk,WBGene00219460,
WBGene00219476,D1046.16,unk,WBGene00219476,
WBGene00219477,F57G8.14,unk,WBGene00219477,
WBGene00219478,Y105C5B.1418,unk,WBGene00219478,
WBGene00219483,Y116F11B.24,unk,WBGene00219483,
WBGene00219489,C10C6.13,unk,WBGene00219489,
WBGene00219490,Y116A8B.98,unk,WBGene00219490,
WBGene00219491,Y53F4B.62,unk,WBGene00219491,
WBGene00219492,Y53F4B.63,unk,WBGene00219492,
WBGene00219493,C18D4.12,unk,WBGene00219493,
WBGene00219497,linc-114,unk,WBGene00219497,
WBGene00219498,Y106G6E.8,unk,WBGene00219498,
WBGene00219505,Y52E8A.8,unk,WBGene00219505,
WBGene00219544,C17G1.14,unk,WBGene00219544,
WBGene00219545,F41E7.19,unk,WBGene00219545,
WBGene00219546,F41E7.20,unk,WBGene00219546,
WBGene00219547,T06A10.106,unk,WBGene00219547,
WBGene00219548,JC8.17,unk,WBGene00219548,
WBGene00219549,F59A1.19,unk,WBGene00219549,
WBGene00219550,B0035.20,unk,WBGene00219550,
WBGene00219551,K07F5.21,unk,WBGene00219551,
WBGene00219552,F53F4.25,unk,WBGene00219552,
WBGene00219553,T08G5.19,unk,WBGene00219553,
WBGene00219554,W03D2.11,unk,WBGene00219554,
WBGene00219555,Y46G5A.46,unk,WBGene00219555,
WBGene00219556,C04C11.23,unk,WBGene00219556,
WBGene00219557,anr-14,unk,WBGene00219557,
WBGene00219558,anr-12,unk,WBGene00219558,
WBGene00219559,linc-5,unk,WBGene00219559,
WBGene00219560,linc-98,unk,WBGene00219560,
WBGene00219561,linc-142,unk,WBGene00219561,
WBGene00219562,linc-28,unk,WBGene00219562,
WBGene00219563,linc-95,unk,WBGene00219563,
WBGene00219564,linc-102,unk,WBGene00219564,
WBGene00219565,linc-120,unk,WBGene00219565,
WBGene00219566,linc-33,unk,WBGene00219566,
WBGene00219567,linc-164,unk,WBGene00219567,
WBGene00219568,anr-9,unk,WBGene00219568,
WBGene00219569,linc-147,unk,WBGene00219569,
WBGene00219570,linc-82,unk,WBGene00219570,
WBGene00219571,linc-15,unk,WBGene00219571,
WBGene00219572,linc-146,unk,WBGene00219572,
WBGene00219573,anr-30,unk,WBGene00219573,
WBGene00219574,linc-54,unk,WBGene00219574,
WBGene00219575,anr-8,unk,WBGene00219575,
WBGene00219576,anr-13,unk,WBGene00219576,
WBGene00219577,linc-119,unk,WBGene00219577,
WBGene00219578,linc-141,unk,WBGene00219578,
WBGene00219579,linc-43,unk,WBGene00219579,
WBGene00219580,linc-18,unk,WBGene00219580,
WBGene00219581,anr-20,unk,WBGene00219581,
WBGene00219582,anr-25,unk,WBGene00219582,
WBGene00219583,anr-43,unk,WBGene00219583,
WBGene00219584,linc-162,unk,WBGene00219584,
WBGene00219585,linc-170,unk,WBGene00219585,
WBGene00219586,linc-108,unk,WBGene00219586,
WBGene00219587,anr-16,unk,WBGene00219587,
WBGene00219588,linc-80,unk,WBGene00219588,
WBGene00219589,anr-35,unk,WBGene00219589,
WBGene00219590,linc-72,unk,WBGene00219590,
WBGene00219591,linc-149,unk,WBGene00219591,
WBGene00219592,linc-84,unk,WBGene00219592,
WBGene00219593,anr-15,unk,WBGene00219593,
WBGene00219594,linc-59,unk,WBGene00219594,
WBGene00219596,linc-140,unk,WBGene00219596,
WBGene00219597,anr-11,unk,WBGene00219597,
WBGene00219598,linc-113,unk,WBGene00219598,
WBGene00219599,linc-99,unk,WBGene00219599,
WBGene00219600,linc-118,unk,WBGene00219600,
WBGene00219601,linc-129,unk,WBGene00219601,
WBGene00219602,linc-151,unk,WBGene00219602,
WBGene00219603,anr-57,unk,WBGene00219603,
WBGene00219604,linc-93,unk,WBGene00219604,
WBGene00219605,linc-110,unk,WBGene00219605,
WBGene00219606,linc-133,unk,WBGene00219606,
WBGene00219607,anr-7,unk,WBGene00219607,
WBGene00219608,linc-58,unk,WBGene00219608,
WBGene00219609,linc-7,unk,WBGene00219609,
WBGene00219610,anr-51,unk,WBGene00219610,
WBGene00219611,linc-123,unk,WBGene00219611,
WBGene00219612,linc-153,unk,WBGene00219612,
WBGene00219613,linc-148,unk,WBGene00219613,
WBGene00219614,linc-105,unk,WBGene00219614,
WBGene00219615,linc-109,unk,WBGene00219615,
WBGene00219616,linc-111,unk,WBGene00219616,
WBGene00219617,linc-25,unk,WBGene00219617,
WBGene00219618,linc-60,unk,WBGene00219618,
WBGene00219619,linc-76,unk,WBGene00219619,
WBGene00219620,linc-74,unk,WBGene00219620,
WBGene00219621,anr-46,unk,WBGene00219621,
WBGene00219622,anr-40,unk,WBGene00219622,
WBGene00219623,anr-2,unk,WBGene00219623,
WBGene00219624,linc-62,unk,WBGene00219624,
WBGene00219625,linc-168,unk,WBGene00219625,
WBGene00219626,linc-157,unk,WBGene00219626,
WBGene00219627,anr-3,unk,WBGene00219627,
WBGene00219628,linc-161,unk,WBGene00219628,
WBGene00219629,linc-87,unk,WBGene00219629,
WBGene00219630,linc-70,unk,WBGene00219630,
WBGene00219631,anr-37,unk,WBGene00219631,
WBGene00219632,linc-163,unk,WBGene00219632,
WBGene00219633,anr-55,unk,WBGene00219633,
WBGene00219634,linc-86,unk,WBGene00219634,
WBGene00219635,linc-51,unk,WBGene00219635,
WBGene00219636,linc-81,unk,WBGene00219636,
WBGene00219637,linc-124,unk,WBGene00219637,
WBGene00219638,anr-29,unk,WBGene00219638,
WBGene00219639,linc-115,unk,WBGene00219639,
WBGene00219640,anr-56,unk,WBGene00219640,
WBGene00219641,linc-47,unk,WBGene00219641,
WBGene00219642,anr-52,unk,WBGene00219642,
WBGene00219643,linc-78,unk,WBGene00219643,
WBGene00219644,linc-69,unk,WBGene00219644,
WBGene00219645,linc-166,unk,WBGene00219645,
WBGene00219646,linc-89,unk,WBGene00219646,
WBGene00219647,anr-27,unk,WBGene00219647,
WBGene00219648,linc-67,unk,WBGene00219648,
WBGene00219649,linc-55,unk,WBGene00219649,
WBGene00219650,linc-56,unk,WBGene00219650,
WBGene00219651,linc-130,unk,WBGene00219651,
WBGene00219652,linc-65,unk,WBGene00219652,
WBGene00219653,linc-145,unk,WBGene00219653,
WBGene00219654,linc-156,unk,WBGene00219654,
WBGene00219655,linc-107,unk,WBGene00219655,
WBGene00219656,anr-48,unk,WBGene00219656,
WBGene00219657,linc-139,unk,WBGene00219657,
WBGene00219658,anr-21,unk,WBGene00219658,
WBGene00219659,anr-36,unk,WBGene00219659,
WBGene00219660,linc-19,unk,WBGene00219660,
WBGene00219661,linc-45,unk,WBGene00219661,
WBGene00219662,linc-134,unk,WBGene00219662,
WBGene00219663,anr-10,unk,WBGene00219663,
WBGene00219664,linc-73,unk,WBGene00219664,
WBGene00219665,linc-101,unk,WBGene00219665,
WBGene00219666,linc-31,unk,WBGene00219666,
WBGene00219667,linc-66,unk,WBGene00219667,
WBGene00219668,anr-33,unk,WBGene00219668,
WBGene00219669,anr-28,unk,WBGene00219669,
WBGene00219670,anr-26,unk,WBGene00219670,
WBGene00219671,anr-4,unk,WBGene00219671,
WBGene00219672,anr-54,unk,WBGene00219672,
WBGene00219673,linc-96,unk,WBGene00219673,
WBGene00219674,linc-122,unk,WBGene00219674,
WBGene00219675,linc-44,unk,WBGene00219675,
WBGene00219676,linc-48,unk,WBGene00219676,
WBGene00219677,anr-17,unk,WBGene00219677,
WBGene00219678,linc-9,unk,WBGene00219678,
WBGene00219679,anr-22,unk,WBGene00219679,
WBGene00219680,linc-35,unk,WBGene00219680,
WBGene00219681,anr-6,unk,WBGene00219681,
WBGene00219682,linc-50,unk,WBGene00219682,
WBGene00219683,anr-32,unk,WBGene00219683,
WBGene00219684,linc-26,unk,WBGene00219684,
WBGene00219685,linc-75,unk,WBGene00219685,
WBGene00219686,linc-125,unk,WBGene00219686,
WBGene00219687,linc-12,unk,WBGene00219687,
WBGene00219688,linc-21,unk,WBGene00219688,
WBGene00219689,linc-41,unk,WBGene00219689,
WBGene00219690,linc-10,unk,WBGene00219690,
WBGene00219691,linc-106,unk,WBGene00219691,
WBGene00219692,linc-23,unk,WBGene00219692,
WBGene00219693,linc-144,unk,WBGene00219693,
WBGene00219694,linc-36,unk,WBGene00219694,
WBGene00219695,linc-126,unk,WBGene00219695,
WBGene00219696,anr-39,unk,WBGene00219696,
WBGene00219697,linc-169,unk,WBGene00219697,
WBGene00219698,linc-92,unk,WBGene00219698,
WBGene00219699,linc-22,unk,WBGene00219699,
WBGene00219700,linc-6,unk,WBGene00219700,
WBGene00219701,anr-34,unk,WBGene00219701,
WBGene00219702,linc-138,unk,WBGene00219702,
WBGene00219703,anr-38,unk,WBGene00219703,
WBGene00219704,linc-127,unk,WBGene00219704,
WBGene00219705,anr-5,unk,WBGene00219705,
WBGene00219706,linc-158,unk,WBGene00219706,
WBGene00219707,linc-8,unk,WBGene00219707,
WBGene00219708,linc-13,unk,WBGene00219708,
WBGene00219709,linc-37,unk,WBGene00219709,
WBGene00219710,anr-45,unk,WBGene00219710,
WBGene00219711,anr-49,unk,WBGene00219711,
WBGene00219712,linc-167,unk,WBGene00219712,
WBGene00219713,linc-27,unk,WBGene00219713,
WBGene00219714,linc-3,unk,WBGene00219714,
WBGene00219715,anr-18,unk,WBGene00219715,
WBGene00219716,linc-88,unk,WBGene00219716,
WBGene00219717,anr-23,unk,WBGene00219717,
WBGene00219718,linc-42,unk,WBGene00219718,
WBGene00219719,linc-57,unk,WBGene00219719,
WBGene00219720,linc-2,unk,WBGene00219720,
WBGene00219721,linc-104,unk,WBGene00219721,
WBGene00219722,linc-154,unk,WBGene00219722,
WBGene00219723,linc-135,unk,WBGene00219723,
WBGene00219724,linc-100,unk,WBGene00219724,
WBGene00219725,linc-63,unk,WBGene00219725,
WBGene00219726,linc-116,unk,WBGene00219726,
WBGene00219727,linc-39,unk,WBGene00219727,
WBGene00219728,linc-16,unk,WBGene00219728,
WBGene00219729,anr-44,unk,WBGene00219729,
WBGene00219730,linc-137,unk,WBGene00219730,
WBGene00219731,linc-49,unk,WBGene00219731,
WBGene00219732,linc-112,unk,WBGene00219732,
WBGene00219733,linc-53,unk,WBGene00219733,
WBGene00219734,linc-128,unk,WBGene00219734,
WBGene00219735,linc-150,unk,WBGene00219735,
