gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
WBGene00196504	C05C9.6	144.00	28.57	0.00	0.00	0.00
WBGene00196505	F42H10.11	214.00	84.17	0.00	0.00	0.00
WBGene00196506	C35C5.13	211.00	81.46	0.00	0.00	0.00
WBGene00196507	F31F6.9	101.00	7.49	0.00	0.00	0.00
WBGene00196508	T06G6.14	132.00	21.39	0.00	0.00	0.00
WBGene00196509	F25B4.11	250.00	117.86	0.00	0.00	0.00
WBGene00196510	F52H2.9	132.00	21.39	1.85	3.44	3.87
WBGene00196511	C48C5.5	342.00	208.33	0.00	0.00	0.00
WBGene00196512	C03F11.6	56.00	0.00	0.00	0.00	0.00
WBGene00196513	Y57G11C.1137	126.00	18.15	0.00	0.00	0.00
WBGene00196514	F44G3.18	111.00	11.18	0.00	0.00	0.00
WBGene00196515	B0457.9	150.00	32.49	0.00	0.00	0.00
WBGene00196516	F35D2.9	146.00	29.85	0.00	0.00	0.00
WBGene00196517	Y71F9B.18	166.00	43.89	0.00	0.00	0.00
WBGene00196518	H01G02.6	122.00	16.13	0.00	0.00	0.00
WBGene00196519	C08F8.10	130.00	20.28	0.00	0.00	0.00
WBGene00196520	Y105C5A.1275	118.00	14.23	1.00	2.80	3.15
WBGene00196521	C18A3.16	191.00	63.96	0.00	0.00	0.00
WBGene00196522	Y32F6A.7	130.00	20.28	0.00	0.00	0.00
WBGene00196523	C04H4.4	144.00	28.57	0.00	0.00	0.00
WBGene00196524	C10C5.10	150.00	32.49	0.00	0.00	0.00
WBGene00196525	C47G2.12	147.00	30.50	0.00	0.00	0.00
WBGene00196526	R07B1.16	129.00	19.74	0.00	0.00	0.00
WBGene00196527	F55A8.4	117.00	13.77	0.00	0.00	0.00
WBGene00196528	C34B4.10	148.00	31.16	0.00	0.00	0.00
WBGene00196529	K11G9.8	306.00	172.58	0.00	0.00	0.00
WBGene00196530	Y60A3A.32	81.00	2.49	0.00	0.00	0.00
WBGene00196531	C49F8.7	147.00	30.50	0.00	0.00	0.00
WBGene00196532	R07B1.17	113.00	12.01	0.00	0.00	0.00
WBGene00196533	F33D11.14	83.00	2.85	0.00	0.00	0.00
WBGene00196534	Y113G7A.18	148.00	31.16	0.00	0.00	0.00
WBGene00196535	C02B10.72	118.00	14.23	0.00	0.00	0.00
WBGene00196536	H24G06.2	225.00	94.26	0.00	0.00	0.00
WBGene00196537	F58B4.9	215.00	85.08	0.00	0.00	0.00
WBGene00196538	C09F12.6	139.00	25.47	0.00	0.00	0.00
WBGene00196539	M03D4.75	64.00	0.00	0.00	0.00	0.00
WBGene00196540	Y37E11B.13	149.00	31.82	0.00	0.00	0.00
WBGene00196541	R10F2.7	167.00	44.64	0.00	0.00	0.00
WBGene00196542	C44B7.15	100.00	7.16	0.00	0.00	0.00
WBGene00196543	C52B9.14	87.00	3.66	0.00	0.00	0.00
WBGene00196544	F40G12.16	150.00	32.49	0.00	0.00	0.00
WBGene00196545	C26B2.11	123.00	16.63	0.00	0.00	0.00
WBGene00196546	F38A3.3	134.00	22.52	0.00	0.00	0.00
WBGene00196547	R04F11.10	192.00	64.81	0.00	0.00	0.00
WBGene00196548	Y60A3A.33	51.00	0.00	0.00	0.00	0.00
WBGene00196549	F55C12.9	149.00	31.82	0.00	0.00	0.00
WBGene00196550	C24A8.8	66.00	0.00	0.00	0.00	0.00
WBGene00196551	F15D3.11	153.00	34.52	0.00	0.00	0.00
WBGene00196552	F09G2.11	225.00	94.26	0.00	0.00	0.00
WBGene00196553	T05C1.7	115.00	12.87	0.00	0.00	0.00
WBGene00196554	B0563.13	83.00	2.85	0.00	0.00	0.00
WBGene00196555	R11B5.4	161.00	40.19	1.00	0.99	1.12
WBGene00196556	F31B12.5	139.00	25.47	0.00	0.00	0.00
WBGene00196557	B0432.18	53.00	0.00	0.00	0.00	0.00
WBGene00196558	C33G3.9	142.00	27.31	0.00	0.00	0.00
WBGene00196559	F35G2.11	196.00	68.23	0.00	0.00	0.00
WBGene00196560	C35C5.14	66.00	0.00	0.00	0.00	0.00
WBGene00196561	Y38A10A.9	132.00	21.39	0.00	0.00	0.00
WBGene00196562	C56E6.14	119.00	14.69	0.00	0.00	0.00
WBGene00196563	ZK675.6	140.00	26.08	0.00	0.00	0.00
WBGene00196564	F36H1.14	150.00	32.49	0.00	0.00	0.00
WBGene00196565	F56F3.9	118.00	14.23	0.00	0.00	0.00
WBGene00196566	F47G6.6	100.00	7.16	0.00	0.00	0.00
WBGene00196567	H22K11.7	224.00	93.33	0.00	0.00	0.00
WBGene00196568	M79.9	224.00	93.33	0.00	0.00	0.00
WBGene00196569	C54H2.7	119.00	14.69	0.00	0.00	0.00
WBGene00196570	M195.5	129.00	19.74	0.00	0.00	0.00
WBGene00196571	T06E4.17	135.00	23.10	0.00	0.00	0.00
WBGene00196572	Y75B8A.47	133.00	21.95	0.00	0.00	0.00
WBGene00196573	M163.16	222.00	91.48	0.00	0.00	0.00
WBGene00196574	F12D9.9	142.00	27.31	0.00	0.00	0.00
WBGene00196575	F29G9.9	138.00	24.87	0.00	0.00	0.00
WBGene00196576	C46A5.13	148.00	31.16	0.00	0.00	0.00
WBGene00196577	T28D6.12	165.00	43.14	0.00	0.00	0.00
WBGene00196578	F55C12.10	207.00	77.88	0.00	0.00	0.00
WBGene00196579	C06G1.8	198.00	69.96	0.00	0.00	0.00
WBGene00196580	F26C11.6	50.00	0.00	0.00	0.00	0.00
WBGene00196581	M117.10	225.00	94.26	2.00	0.85	0.95
WBGene00196582	F08B12.6	144.00	28.57	0.00	0.00	0.00
WBGene00196583	R13A1.14	148.00	31.16	0.00	0.00	0.00
WBGene00196584	C14F11.10	146.00	29.85	0.00	0.00	0.00
WBGene00196585	C40C9.10	143.00	27.94	0.00	0.00	0.00
WBGene00196586	C04A2.8	133.00	21.95	0.00	0.00	0.00
WBGene00196587	Y76F7A.1	51.00	0.00	0.00	0.00	0.00
WBGene00196588	W06H8.10	288.00	154.82	0.00	0.00	0.00
WBGene00196589	B0495.14	111.00	11.18	0.00	0.00	0.00
WBGene00196590	B0035.19	144.00	28.57	0.00	0.00	0.00
WBGene00196591	F47B7.11	148.00	31.16	2.00	2.56	2.88
WBGene00196592	T24D8.11	274.00	141.10	0.00	0.00	0.00
WBGene00196593	C03F11.7	127.00	18.68	0.00	0.00	0.00
WBGene00196594	F28F9.11	192.00	64.81	0.00	0.00	0.00
WBGene00196595	R03A10.9	148.00	31.16	0.00	0.00	0.00
WBGene00196596	T03G11.16	129.00	19.74	0.00	0.00	0.00
WBGene00196597	F12D9.10	143.00	27.94	0.00	0.00	0.00
WBGene00196598	R186.10	150.00	32.49	0.00	0.00	0.00
WBGene00196599	M01H9.9	102.00	7.82	0.00	0.00	0.00
WBGene00196600	E04D5.7	224.00	93.33	0.00	0.00	0.00
WBGene00196601	Y110A2AL.17	78.00	2.01	0.00	0.00	0.00
WBGene00196602	W05E10.10	142.00	27.31	0.00	0.00	0.00
WBGene00196603	C13G3.5	147.00	30.50	0.00	0.00	0.00
WBGene00196604	T03G6.5	161.00	40.19	0.00	0.00	0.00
WBGene00196605	W06B3.3	54.00	0.00	0.00	0.00	0.00
WBGene00196606	Y15E3A.7	142.00	27.31	0.00	0.00	0.00
WBGene00196607	F40F8.13	150.00	32.49	0.00	0.00	0.00
WBGene00196608	F58A4.17	147.00	30.50	0.00	0.00	0.00
WBGene00196609	F25G6.14	127.00	18.68	0.00	0.00	0.00
WBGene00196610	W09C5.13	223.00	92.41	0.00	0.00	0.00
WBGene00196611	F40F9.14	149.00	31.82	0.00	0.00	0.00
WBGene00196612	F42E8.3	137.00	24.27	0.00	0.00	0.00
WBGene00196613	T28B4.7	131.00	20.83	0.00	0.00	0.00
WBGene00196614	C41G11.8	116.00	13.32	0.00	0.00	0.00
WBGene00196615	F53F4.21	225.00	94.26	0.00	0.00	0.00
WBGene00196616	F01E11.8	144.00	28.57	0.00	0.00	0.00
WBGene00196617	C50H2.15	213.00	83.27	0.00	0.00	0.00
WBGene00196618	F59D12.9	162.00	40.92	0.00	0.00	0.00
WBGene00196619	C04A11.6	205.00	76.10	0.00	0.00	0.00
WBGene00196620	T11F9.24	140.00	26.08	0.00	0.00	0.00
WBGene00196621	Y92C3A.5	125.00	17.64	0.00	0.00	0.00
WBGene00196622	F29D11.3	107.00	9.61	0.00	0.00	0.00
WBGene00196623	F09C8.4	129.00	19.74	0.00	0.00	0.00
WBGene00196624	Y47C4A.2	53.00	0.00	0.00	0.00	0.00
WBGene00196625	T28C12.8	179.00	54.03	0.00	0.00	0.00
WBGene00196626	F22E10.8	232.00	100.78	0.00	0.00	0.00
WBGene00196627	H08J11.5	244.00	112.12	0.00	0.00	0.00
WBGene00196628	C34C12.11	101.00	7.49	0.00	0.00	0.00
WBGene00196629	T12B3.7	275.00	142.08	0.00	0.00	0.00
WBGene00196630	F09D5.1	140.00	26.08	0.00	0.00	0.00
WBGene00196631	F26D11.15	140.00	26.08	0.00	0.00	0.00
WBGene00196632	F22F4.8	119.00	14.69	0.00	0.00	0.00
WBGene00196633	M01G4.4	78.00	2.01	0.00	0.00	0.00
WBGene00196634	K03C7.6	50.00	0.00	0.00	0.00	0.00
WBGene00196635	F31F7.5	222.00	91.48	0.00	0.00	0.00
WBGene00196636	C27C7.10	93.00	5.11	0.00	0.00	0.00
WBGene00196637	F52H2.10	86.00	3.45	0.00	0.00	0.00
WBGene00196638	F14B4.4	87.00	3.66	0.00	0.00	0.00
WBGene00196639	T22C1.14	186.00	59.76	0.00	0.00	0.00
WBGene00196640	T25D3.5	147.00	30.50	0.00	0.00	0.00
WBGene00196641	F45E1.9	123.00	16.63	0.00	0.00	0.00
WBGene00196642	F52B10.10	158.00	38.02	0.00	0.00	0.00
WBGene00196643	F45B8.9	167.00	44.64	0.00	0.00	0.00
WBGene00196644	K08H10.15	297.00	163.69	6.00	1.46	1.64
WBGene00196645	C34D10.3	148.00	31.16	0.00	0.00	0.00
WBGene00196646	C33D12.10	128.00	19.20	0.00	0.00	0.00
WBGene00196647	T19D12.12	54.00	0.00	0.00	0.00	0.00
WBGene00196648	K03B8.16	144.00	28.57	0.00	0.00	0.00
WBGene00196649	F42H10.12	144.00	28.57	0.00	0.00	0.00
WBGene00196650	H01G02.7	128.00	19.20	0.00	0.00	0.00
WBGene00196651	T01C1.7	117.00	13.77	0.00	0.00	0.00
WBGene00196652	W01H2.5	71.00	1.12	0.00	0.00	0.00
WBGene00196653	R04F11.11	269.00	136.22	0.00	0.00	0.00
WBGene00196654	ZC53.9	175.00	50.83	0.00	0.00	0.00
WBGene00196655	ZC250.7	144.00	28.57	0.00	0.00	0.00
WBGene00196656	M02D8.9	139.00	25.47	0.00	0.00	0.00
WBGene00196657	T19D7.9	77.00	1.86	0.00	0.00	0.00
WBGene00196658	C48B6.12	62.00	0.00	0.00	0.00	0.00
WBGene00196659	F23H12.14	133.00	21.95	0.00	0.00	0.00
WBGene00196660	T28B11.9	142.00	27.31	0.00	0.00	0.00
WBGene00196661	W03G11.9	138.00	24.87	0.00	0.00	0.00
WBGene00196662	Y76F7A.2	51.00	0.00	0.00	0.00	0.00
WBGene00196663	W03G11.10	206.00	76.99	0.00	0.00	0.00
WBGene00196664	ZC53.10	213.00	83.27	0.00	0.00	0.00
WBGene00196665	R173.7	126.00	18.15	0.00	0.00	0.00
WBGene00196666	T22C8.9	92.00	4.85	0.00	0.00	0.00
WBGene00196667	cTel7X.2	113.00	12.01	0.00	0.00	0.00
WBGene00196668	K11H12.14	62.00	0.00	0.00	0.00	0.00
WBGene00196669	Y47D3B.14	150.00	32.49	0.00	0.00	0.00
WBGene00196670	ZK507.7	67.00	0.00	0.00	0.00	0.00
WBGene00196671	ZK973.16	150.00	32.49	0.00	0.00	0.00
WBGene00196672	F57G12.4	150.00	32.49	0.00	0.00	0.00
WBGene00196673	ZK897.9	127.00	18.68	0.00	0.00	0.00
WBGene00196674	C15A7.5	114.00	12.44	0.00	0.00	0.00
WBGene00196675	B0403.8	142.00	27.31	0.00	0.00	0.00
WBGene00196676	T14F9.10	359.00	225.27	0.00	0.00	0.00
WBGene00196677	C34D1.7	194.00	66.51	0.00	0.00	0.00
WBGene00196678	D2023.13	68.00	0.00	0.00	0.00	0.00
WBGene00196679	F10G8.11	219.00	88.73	0.00	0.00	0.00
WBGene00196680	F13D11.9	214.00	84.17	0.00	0.00	0.00
WBGene00196681	M03F4.10	115.00	12.87	1.00	3.09	3.48
WBGene00196682	F15A2.10	204.00	75.22	0.00	0.00	0.00
WBGene00196683	F41D9.9	87.00	3.66	0.00	0.00	0.00
WBGene00196684	F59D8.3	176.00	51.62	0.00	0.00	0.00
WBGene00196685	T14F9.11	291.00	157.77	0.00	0.00	0.00
WBGene00196686	F42E11.5	89.00	4.11	0.00	0.00	0.00
WBGene00196687	C09B8.12	143.00	27.94	0.00	0.00	0.00
WBGene00196688	B0250.15	132.00	21.39	0.00	0.00	0.00
WBGene00196689	C26B2.12	147.00	30.50	0.00	0.00	0.00
WBGene00196690	F20A1.12	203.00	74.34	0.00	0.00	0.00
WBGene00196691	M02D8.10	146.00	29.85	0.00	0.00	0.00
WBGene00196692	Y73B3A.24	139.00	25.47	0.00	0.00	0.00
WBGene00196693	F11C1.12	191.00	63.96	0.00	0.00	0.00
WBGene00196694	C29H12.8	204.00	75.22	0.00	0.00	0.00
WBGene00196695	T14G10.9	90.00	4.35	0.00	0.00	0.00
WBGene00196696	H06I04.11	132.00	21.39	0.00	0.00	0.00
WBGene00196697	C02B4.5	145.00	29.21	0.00	0.00	0.00
WBGene00196698	F42D1.8	138.00	24.87	1.00	1.60	1.80
WBGene00196699	C52G5.5	68.00	0.00	0.00	0.00	0.00
WBGene00196700	F54E4.9	340.00	206.34	0.00	0.00	0.00
WBGene00196701	ZC455.15	224.00	93.33	0.00	0.00	0.00
WBGene00196702	T12A7.11	135.00	23.10	0.00	0.00	0.00
WBGene00196703	F32B4.9	63.00	0.00	0.00	0.00	0.00
WBGene00196704	C52B9.15	211.00	81.46	0.00	0.00	0.00
WBGene00196705	ZC328.6	158.00	38.02	0.00	0.00	0.00
WBGene00196706	F35A5.9	112.00	11.59	0.00	0.00	0.00
WBGene00196707	B0393.12	117.00	13.77	2.00	5.79	6.52
WBGene00196708	K08A8.9	127.00	18.68	0.00	0.00	0.00
WBGene00196709	T04C12.18	144.00	28.57	0.00	0.00	0.00
WBGene00196710	T21C9.14	137.00	24.27	0.00	0.00	0.00
WBGene00196711	ZK892.9	121.00	15.64	0.00	0.00	0.00
WBGene00196712	F22B5.11	181.00	55.65	0.00	0.00	0.00
WBGene00196713	F18A12.9	71.00	1.12	0.00	0.00	0.00
WBGene00196714	M153.6	143.00	27.94	0.00	0.00	0.00
WBGene00196715	F46F3.7	177.00	52.42	0.00	0.00	0.00
WBGene00196716	ZK899.9	133.00	21.95	0.00	0.00	0.00
WBGene00196717	Y105E8A.39	88.00	3.88	0.00	0.00	0.00
WBGene00196718	F49D11.12	83.00	2.85	0.00	0.00	0.00
WBGene00196719	K09F5.7	149.00	31.82	0.00	0.00	0.00
WBGene00196720	ZC247.5	151.00	33.16	0.00	0.00	0.00
WBGene00196721	F57B10.17	206.00	76.99	0.00	0.00	0.00
WBGene00196722	Y60A9A.4	49.00	0.00	0.00	0.00	0.00
WBGene00196723	F53B3.9	204.00	75.22	0.00	0.00	0.00
WBGene00196724	T27F2.6	376.00	242.23	0.00	0.00	0.00
WBGene00196725	Y66A7AL.2	135.00	23.10	0.00	0.00	0.00
WBGene00196726	T08H4.6	51.00	0.00	0.00	0.00	0.00
WBGene00196727	T05A6.9	157.00	37.31	0.00	0.00	0.00
WBGene00196728	C27C12.8	138.00	24.87	0.00	0.00	0.00
WBGene00196729	K04D7.10	234.00	102.66	0.00	0.00	0.00
WBGene00196730	F14D1.1	149.00	31.82	0.00	0.00	0.00
WBGene00196731	C09G1.6	224.00	93.33	0.00	0.00	0.00
WBGene00196732	H12I19.116	63.00	0.00	0.00	0.00	0.00
WBGene00196733	ZK381.41	349.00	215.30	0.00	0.00	0.00
WBGene00196734	C07A4.5	80.00	2.32	0.00	0.00	0.00
WBGene00196735	T28B11.10	284.00	150.89	0.00	0.00	0.00
WBGene00196736	R74.9	46.00	0.00	0.00	0.00	0.00
WBGene00196737	T28B4.8	145.00	29.21	0.00	0.00	0.00
WBGene00196738	F18E2.9	129.00	19.74	0.00	0.00	0.00
WBGene00196739	C13C12.5	84.00	3.04	0.00	0.00	0.00
WBGene00196740	H35B03.23	150.00	32.49	0.00	0.00	0.00
WBGene00196741	C18B2.7	123.00	16.63	0.00	0.00	0.00
WBGene00196742	T01B6.6	80.00	2.32	0.00	0.00	0.00
WBGene00196743	K10C3.9	273.00	140.12	1.00	0.28	0.32
WBGene00196744	Y73B6BL.274	157.00	37.31	0.00	0.00	0.00
WBGene00196745	H05G16.3	216.00	85.99	0.00	0.00	0.00
WBGene00196746	C02H7.4	82.00	2.66	0.00	0.00	0.00
WBGene00196747	Y53G8AR.10	51.00	0.00	0.00	0.00	0.00
WBGene00196748	F13H8.13	127.00	18.68	0.00	0.00	0.00
WBGene00196749	F54D12.14	54.00	0.00	0.00	0.00	0.00
WBGene00196750	Y51H7BR.10	63.00	0.00	0.00	0.00	0.00
WBGene00196751	K08B12.7	201.00	72.58	0.00	0.00	0.00
WBGene00196752	T06D8.12	140.00	26.08	0.00	0.00	0.00
WBGene00196753	W06B11.6	446.00	312.17	0.00	0.00	0.00
WBGene00196754	F35E2.12	63.00	0.00	0.00	0.00	0.00
WBGene00196755	F29G6.4	91.00	4.59	0.00	0.00	0.00
WBGene00196756	C36F7.9	133.00	21.95	0.00	0.00	0.00
WBGene00196757	F54D12.15	51.00	0.00	0.00	0.00	0.00
WBGene00196758	Y69E1A.10	224.00	93.33	0.00	0.00	0.00
WBGene00196759	F58H1.12	130.00	20.28	0.00	0.00	0.00
WBGene00196760	T23G4.126	183.00	57.28	0.00	0.00	0.00
WBGene00196761	C54A12.5	145.00	29.21	0.00	0.00	0.00
WBGene00196762	K08A2.11	54.00	0.00	0.00	0.00	0.00
WBGene00196763	T20B5.4	251.00	118.82	0.00	0.00	0.00
WBGene00196764	C45B2.10	150.00	32.49	0.00	0.00	0.00
WBGene00196765	K08A8.10	145.00	29.21	0.00	0.00	0.00
WBGene00196766	W05E10.11	125.00	17.64	0.00	0.00	0.00
WBGene00196767	K01A6.13	59.00	0.00	0.00	0.00	0.00
WBGene00196768	ZK909.7	51.00	0.00	0.00	0.00	0.00
WBGene00196769	B0457.10	141.00	26.69	0.00	0.00	0.00
WBGene00196770	F09B12.8	225.00	94.26	0.00	0.00	0.00
WBGene00196771	F54A3.8	54.00	0.00	0.00	0.00	0.00
WBGene00196772	ZK813.9	50.00	0.00	0.00	0.00	0.00
WBGene00196773	ZC84.9	81.00	2.49	0.00	0.00	0.00
WBGene00196774	Y40C5A.15	138.00	24.87	0.00	0.00	0.00
WBGene00196775	F58G11.7	146.00	29.85	0.00	0.00	0.00
WBGene00196776	F55G11.13	225.00	94.26	0.00	0.00	0.00
WBGene00196777	T19A5.13	131.00	20.83	0.00	0.00	0.00
WBGene00196778	F26D12.99	57.00	0.00	0.00	0.00	0.00
WBGene00196779	C15C7.10	94.00	5.38	0.00	0.00	0.00
WBGene00196780	C17E4.15	201.00	72.58	0.00	0.00	0.00
WBGene00196781	Y65B4BL.10	150.00	32.49	0.00	0.00	0.00
WBGene00196782	T26C12.7	150.00	32.49	0.00	0.00	0.00
WBGene00196783	F25F2.3	202.00	73.46	2.00	1.08	1.22
WBGene00196784	T22E5.11	142.00	27.31	0.00	0.00	0.00
WBGene00196785	ZK328.10	125.00	17.64	0.00	0.00	0.00
WBGene00196786	R12C12.11	144.00	28.57	0.00	0.00	0.00
WBGene00196787	C14B9.12	138.00	24.87	0.00	0.00	0.00
WBGene00196788	C25A11.5	133.00	21.95	0.00	0.00	0.00
WBGene00196789	ZC64.9	271.00	138.17	0.00	0.00	0.00
WBGene00196790	F38B7.13	96.00	5.94	0.00	0.00	0.00
WBGene00196791	W01B11.7	105.00	8.87	0.00	0.00	0.00
WBGene00196792	C11D2.99	253.00	120.74	0.00	0.00	0.00
WBGene00196793	C04C11.9	176.00	51.62	0.00	0.00	0.00
WBGene00196794	Y39B6A.73	56.00	0.00	0.00	0.00	0.00
WBGene00196795	C06E7.89	139.00	25.47	0.00	0.00	0.00
WBGene00196796	W10C8.9	148.00	31.16	0.00	0.00	0.00
WBGene00196797	C02D4.5	121.00	15.64	0.00	0.00	0.00
WBGene00196798	F59C12.7	93.00	5.11	0.00	0.00	0.00
WBGene00196799	R13H4.9	73.00	1.34	0.00	0.00	0.00
WBGene00196800	C43G2.26	158.00	38.02	0.00	0.00	0.00
WBGene00196801	W02B8.7	114.00	12.44	0.00	0.00	0.00
WBGene00196802	C36F7.10	56.00	0.00	0.00	0.00	0.00
WBGene00196803	C18E9.12	137.00	24.27	0.00	0.00	0.00
WBGene00196804	C45B2.11	64.00	0.00	0.00	0.00	0.00
WBGene00196805	F45D3.8	54.00	0.00	0.00	0.00	0.00
WBGene00196806	F39C12.6	139.00	25.47	0.00	0.00	0.00
WBGene00196807	T01B6.7	137.00	24.27	0.00	0.00	0.00
WBGene00196808	ZK678.10	78.00	2.01	0.00	0.00	0.00
WBGene00196809	T10B10.10	147.00	30.50	0.00	0.00	0.00
WBGene00196810	W06B11.7	181.00	55.65	0.00	0.00	0.00
WBGene00196811	F58H1.13	148.00	31.16	0.00	0.00	0.00
WBGene00196812	Y39B6A.74	54.00	0.00	0.00	0.00	0.00
WBGene00196813	Y37A1B.331	82.00	2.66	0.00	0.00	0.00
WBGene00196814	F14F3.8	428.00	294.18	0.00	0.00	0.00
WBGene00196815	F40E10.8	217.00	86.90	0.00	0.00	0.00
WBGene00196816	T27E4.15	177.00	52.42	2.00	1.52	1.71
WBGene00196817	Y54G2A.60	104.00	8.51	0.00	0.00	0.00
WBGene00196818	F25B5.9	123.00	16.63	0.00	0.00	0.00
WBGene00196819	F31E8.10	205.00	76.10	0.00	0.00	0.00
WBGene00196820	F46C8.11	150.00	32.49	0.00	0.00	0.00
WBGene00196821	F29C4.9	129.00	19.74	0.00	0.00	0.00
WBGene00196822	T19C4.19	96.00	5.94	0.00	0.00	0.00
WBGene00196823	Y54G9A.13	190.00	63.11	0.00	0.00	0.00
WBGene00196824	F11A6.7	52.00	0.00	0.00	0.00	0.00
WBGene00196825	C53A5.18	150.00	32.49	0.00	0.00	0.00
WBGene00196826	B0350.72	102.00	7.82	0.00	0.00	0.00
WBGene00196827	C17C3.22	119.00	14.69	0.00	0.00	0.00
WBGene00196828	C40C9.11	141.00	26.69	0.00	0.00	0.00
WBGene00196829	T23B12.12	88.00	3.88	0.00	0.00	0.00
WBGene00196830	F40H3.8	218.00	87.81	0.00	0.00	0.00
WBGene00196831	H35N03.2	144.00	28.57	0.00	0.00	0.00
WBGene00196832	F08H9.13	175.00	50.83	0.00	0.00	0.00
WBGene00196833	C27A2.10	89.00	4.11	0.00	0.00	0.00
WBGene00196834	C24B5.8	150.00	32.49	0.00	0.00	0.00
WBGene00196835	T11F9.25	140.00	26.08	0.00	0.00	0.00
WBGene00196836	C26E1.5	124.00	17.13	0.00	0.00	0.00
WBGene00196837	C17D12.11	53.00	0.00	0.00	0.00	0.00
WBGene00196838	F55C5.14	239.00	107.37	0.00	0.00	0.00
WBGene00196839	F19H6.9	205.00	76.10	0.00	0.00	0.00
WBGene00196840	K10D6.9	147.00	30.50	0.00	0.00	0.00
WBGene00196841	F25H10.2	80.00	2.32	0.00	0.00	0.00
WBGene00196842	DH11.7	133.00	21.95	0.00	0.00	0.00
WBGene00196843	C41G11.9	150.00	32.49	0.00	0.00	0.00
WBGene00196844	Y22F5A.9	78.00	2.01	0.00	0.00	0.00
WBGene00196845	W02F12.10	131.00	20.83	0.00	0.00	0.00
WBGene00196846	T22D1.19	150.00	32.49	0.00	0.00	0.00
WBGene00196847	Y39A3CL.9	114.00	12.44	0.00	0.00	0.00
WBGene00196848	ZK353.11	149.00	31.82	0.00	0.00	0.00
WBGene00196849	T10E10.9	149.00	31.82	0.00	0.00	0.00
WBGene00196850	F09F9.8	145.00	29.21	0.00	0.00	0.00
WBGene00196851	Y38C1AA.15	88.00	3.88	0.00	0.00	0.00
WBGene00196852	C02F4.10	262.00	129.42	0.00	0.00	0.00
WBGene00196853	T07F10.9	148.00	31.16	0.00	0.00	0.00
WBGene00196854	CD4.13	221.00	90.56	2.00	0.88	0.99
WBGene00196855	ZK381.42	141.00	26.69	1.00	1.49	1.68
WBGene00196856	R10E11.10	363.00	229.26	0.00	0.00	0.00
WBGene00196857	VB0365.2	130.00	20.28	0.00	0.00	0.00
WBGene00196858	C30C11.7	133.00	21.95	0.00	0.00	0.00
WBGene00196859	C47D12.9	200.00	71.70	0.00	0.00	0.00
WBGene00196860	T02E9.14	130.00	20.28	0.00	0.00	0.00
WBGene00196861	F41H10.36	225.00	94.26	0.00	0.00	0.00
WBGene00196862	K02A4.3	198.00	69.96	0.00	0.00	0.00
WBGene00196863	F52E10.8	69.00	0.00	0.00	0.00	0.00
WBGene00196864	F45H7.10	94.00	5.38	0.00	0.00	0.00
WBGene00196865	F58B6.6	54.00	0.00	0.00	0.00	0.00
WBGene00196866	C31G12.7	63.00	0.00	0.00	0.00	0.00
WBGene00196867	ZC477.16	363.00	229.26	0.00	0.00	0.00
WBGene00196868	C35A11.6	149.00	31.82	0.00	0.00	0.00
WBGene00196869	R01E6.10	132.00	21.39	0.00	0.00	0.00
WBGene00196870	D1044.10	197.00	69.10	0.00	0.00	0.00
WBGene00196871	K11C4.8	174.00	50.04	0.00	0.00	0.00
WBGene00196872	F40F9.15	297.00	163.69	0.00	0.00	0.00
WBGene00196873	C41G11.10	119.00	14.69	0.00	0.00	0.00
WBGene00196874	C18A3.17	139.00	25.47	0.00	0.00	0.00
WBGene00196875	Y104H12D.5	53.00	0.00	0.00	0.00	0.00
WBGene00196876	C14F11.11	114.00	12.44	0.00	0.00	0.00
WBGene00196877	W01A11.10	217.00	86.90	0.00	0.00	0.00
WBGene00196878	Y55F3C.14	300.00	166.65	0.00	0.00	0.00
WBGene00196879	C30F8.6	131.00	20.83	0.00	0.00	0.00
WBGene00196880	Y71A12B.27	50.00	0.00	0.00	0.00	0.00
WBGene00196881	Y71F9AR.6	54.00	0.00	0.00	0.00	0.00
WBGene00196882	C55A6.16	128.00	19.20	0.00	0.00	0.00
WBGene00196883	F43E12.2	146.00	29.85	0.00	0.00	0.00
WBGene00196884	C54D1.9	288.00	154.82	0.00	0.00	0.00
WBGene00196885	ZC513.15	51.00	0.00	0.00	0.00	0.00
WBGene00196886	K02A2.8	150.00	32.49	0.00	0.00	0.00
WBGene00196887	R04F11.12	116.00	13.32	0.00	0.00	0.00
WBGene00196888	T07D1.9	142.00	27.31	0.00	0.00	0.00
WBGene00196889	C35A5.13	141.00	26.69	0.00	0.00	0.00
WBGene00196890	Y105E8B.13	70.00	1.02	0.00	0.00	0.00
WBGene00196891	R90.6	62.00	0.00	0.00	0.00	0.00
WBGene00196892	C18D1.12	218.00	87.81	0.00	0.00	0.00
WBGene00196893	F13H6.7	149.00	31.82	0.00	0.00	0.00
WBGene00196894	F47F2.4	150.00	32.49	0.00	0.00	0.00
WBGene00196895	T06H11.8	115.00	12.87	0.00	0.00	0.00
WBGene00196896	Y39G8C.7	150.00	32.49	0.00	0.00	0.00
WBGene00196897	C49A1.12	67.00	0.00	0.00	0.00	0.00
WBGene00196898	C14C11.9	132.00	21.39	0.00	0.00	0.00
WBGene00196899	Y43F8A.7	71.00	1.12	0.00	0.00	0.00
WBGene00196900	C02B10.73	148.00	31.16	0.00	0.00	0.00
