gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
WBGene00196334	F40F12.11	146.00	25.55	0.00	0.00	0.00
WBGene00196335	R03A10.8	197.00	61.82	0.00	0.00	0.00
WBGene00196336	F13B12.13	216.00	77.91	0.00	0.00	0.00
WBGene00196337	ZK836.6	135.00	19.52	0.00	0.00	0.00
WBGene00196338	T02E9.12	220.00	81.42	0.00	0.00	0.00
WBGene00196339	Y37E11AL.13	88.00	3.01	0.00	0.00	0.00
WBGene00196340	ZK40.6	147.00	26.13	0.00	0.00	0.00
WBGene00196341	T27D12.8	57.00	0.00	0.00	0.00	0.00
WBGene00196342	Y47H9C.17	78.00	1.50	0.00	0.00	0.00
WBGene00196343	M04D5.4	60.00	0.00	0.00	0.00	0.00
WBGene00196344	T03F7.11	143.00	23.83	0.00	0.00	0.00
WBGene00196345	Y73F8A.1163	70.00	0.00	0.00	0.00	0.00
WBGene00196346	T02E9.13	223.00	84.08	0.00	0.00	0.00
WBGene00196347	C54D2.9	149.00	27.32	0.00	0.00	0.00
WBGene00196348	R10E12.5	123.00	13.83	0.00	0.00	0.00
WBGene00196349	F42D1.6	140.00	22.17	0.00	0.00	0.00
WBGene00196350	F01G12.10	97.00	4.95	0.00	0.00	0.00
WBGene00196351	Y34B4A.13	134.00	19.01	0.00	0.00	0.00
WBGene00196352	Y22D7AR.17	210.00	72.72	0.00	0.00	0.00
WBGene00196353	F39B3.5	140.00	22.17	0.00	0.00	0.00
WBGene00196354	M79.8	193.00	58.58	0.00	0.00	0.00
WBGene00196355	F22A3.11	97.00	4.95	0.00	0.00	0.00
WBGene00196356	F43C11.13	88.00	3.01	0.00	0.00	0.00
WBGene00196357	W02H5.14	97.00	4.95	0.00	0.00	0.00
WBGene00196358	Y39D8B.4	543.00	398.85	0.00	0.00	0.00
WBGene00196359	B0244.13	83.00	2.17	0.00	0.00	0.00
WBGene00196360	R06C1.7	61.00	0.00	0.00	0.00	0.00
WBGene00196361	C11G10.4	143.00	23.83	0.00	0.00	0.00
WBGene00196362	C17F4.13	50.00	0.00	0.00	0.00	0.00
WBGene00196363	C34H3.6	289.00	146.06	0.00	0.00	0.00
WBGene00196364	C32C4.10	198.00	62.64	0.00	0.00	0.00
WBGene00196365	C41A3.5	222.00	83.19	0.00	0.00	0.00
WBGene00196366	W02B3.8	114.00	10.21	0.00	0.00	0.00
WBGene00196367	C10G11.13	128.00	16.08	0.00	0.00	0.00
WBGene00196368	Y76A2B.7	105.00	7.16	0.00	0.00	0.00
WBGene00196369	F14B8.9	217.00	78.78	0.00	0.00	0.00
WBGene00196370	F52B10.8	120.00	12.56	0.00	0.00	0.00
WBGene00196371	B0454.16	54.00	0.00	0.00	0.00	0.00
WBGene00196372	Y82E9BR.28	53.00	0.00	0.00	0.00	0.00
WBGene00196373	C30C11.6	119.00	12.15	0.00	0.00	0.00
WBGene00196374	T21B10.8	145.00	24.97	0.00	0.00	0.00
WBGene00196375	C29E6.11	147.00	26.13	0.00	0.00	0.00
WBGene00196376	K02D10.7	208.00	71.01	0.00	0.00	0.00
WBGene00196377	C23H4.9	95.00	4.46	0.00	0.00	0.00
WBGene00196378	F47E1.10	54.00	0.00	0.00	0.00	0.00
WBGene00196379	F28F9.10	219.00	80.54	0.00	0.00	0.00
WBGene00196380	F11H8.6	149.00	27.32	0.00	0.00	0.00
WBGene00196381	C32A3.5	140.00	22.17	0.00	0.00	0.00
WBGene00196382	T05B4.15	150.00	27.92	0.00	0.00	0.00
WBGene00196383	F48C5.6	72.00	0.00	0.00	0.00	0.00
WBGene00196384	ZK792.9	150.00	27.92	0.00	0.00	0.00
WBGene00196385	K11E4.8	53.00	0.00	0.00	0.00	0.00
WBGene00196386	K02B9.7	147.00	26.13	0.00	0.00	0.00
WBGene00196387	R04F11.9	143.00	23.83	0.00	0.00	0.00
WBGene00196388	T23G5.10	135.00	19.52	0.00	0.00	0.00
WBGene00196389	Y65B4BL.9	129.00	16.56	0.00	0.00	0.00
WBGene00196390	D1009.8	122.00	13.40	0.00	0.00	0.00
WBGene00196391	ZK757.5	150.00	27.92	0.00	0.00	0.00
WBGene00196392	ZC487.7	146.00	25.55	0.00	0.00	0.00
WBGene00196393	T04F8.11	130.00	17.03	0.00	0.00	0.00
WBGene00196394	T06A4.5	221.00	82.30	0.00	0.00	0.00
WBGene00196395	Y111B2A.33	76.00	1.28	0.00	0.00	0.00
WBGene00196396	F31C3.14	688.00	543.85	95294.00	7355.06	8602.23
WBGene00196397	F48C1.12	135.00	19.52	2.00	4.30	5.03
WBGene00196398	W10D5.4	139.00	21.62	0.00	0.00	0.00
WBGene00196399	T14F9.9	206.00	69.31	0.00	0.00	0.00
WBGene00196400	Y73F8A.1164	96.00	4.70	0.00	0.00	0.00
WBGene00196401	F27B10.2	188.00	54.60	0.00	0.00	0.00
WBGene00196402	F10C1.13	141.00	22.71	0.00	0.00	0.00
WBGene00196403	F33C8.6	142.00	23.27	0.00	0.00	0.00
WBGene00196404	F58H7.9	91.00	3.59	0.00	0.00	0.00
WBGene00196405	K08E5.9	150.00	27.92	0.00	0.00	0.00
WBGene00196406	C16C2.6	212.00	74.44	0.00	0.00	0.00
WBGene00196407	T13H2.7	155.00	31.01	0.00	0.00	0.00
WBGene00196408	F15G9.7	117.00	11.35	0.00	0.00	0.00
WBGene00196409	K03H9.7	140.00	22.17	0.00	0.00	0.00
WBGene00196410	R02E12.9	146.00	25.55	1.00	1.64	1.92
WBGene00196411	T10H10.4	139.00	21.62	0.00	0.00	0.00
WBGene00196412	Y66D12A.27	192.00	57.78	0.00	0.00	0.00
WBGene00196413	C06B8.13	100.00	5.72	0.00	0.00	0.00
WBGene00196414	B0034.8	202.00	65.95	0.00	0.00	0.00
WBGene00196415	C54G7.7	199.00	63.47	0.00	0.00	0.00
WBGene00196416	D1079.2	138.00	21.09	0.00	0.00	0.00
WBGene00196417	K02F2.8	133.00	18.51	0.00	0.00	0.00
WBGene00196418	Y53C10A.17	107.00	7.79	0.00	0.00	0.00
WBGene00196419	ZK381.40	92.00	3.80	0.00	0.00	0.00
WBGene00196420	ZK652.15	142.00	23.27	0.00	0.00	0.00
WBGene00196421	F09C3.7	48.00	0.00	0.00	0.00	0.00
WBGene00196422	ZC64.8	136.00	20.04	0.00	0.00	0.00
WBGene00196423	F56H11.9	132.00	18.01	0.00	0.00	0.00
WBGene00196424	F54E4.8	129.00	16.56	0.00	0.00	0.00
WBGene00196425	F42D1.7	274.00	131.55	0.00	0.00	0.00
WBGene00196426	R02E12.10	50.00	0.00	0.00	0.00	0.00
WBGene00196427	K10B4.8	120.00	12.56	0.00	0.00	0.00
WBGene00196428	Y37E3.27	219.00	80.54	0.00	0.00	0.00
WBGene00196429	F18G5.8	96.00	4.70	0.00	0.00	0.00
WBGene00196430	Y75B8A.46	75.00	1.17	0.00	0.00	0.00
WBGene00196431	F53F8.8	224.00	84.97	0.00	0.00	0.00
WBGene00196432	T14G11.5	128.00	16.08	0.00	0.00	0.00
WBGene00196433	C40H5.11	64.00	0.00	0.00	0.00	0.00
WBGene00196434	K06C4.19	215.00	77.04	0.00	0.00	0.00
WBGene00196435	C41G11.7	132.00	18.01	0.00	0.00	0.00
WBGene00196436	C01B7.9	190.00	56.18	0.00	0.00	0.00
WBGene00196437	F37B12.7	89.00	3.19	0.00	0.00	0.00
WBGene00196438	Y39B6A.72	56.00	0.00	0.00	0.00	0.00
WBGene00196439	Y57A10B.9	73.00	0.00	0.00	0.00	0.00
WBGene00196440	K04A8.12	144.00	24.39	0.00	0.00	0.00
WBGene00196441	K01A6.12	146.00	25.55	0.00	0.00	0.00
WBGene00196442	T21B10.9	145.00	24.97	0.00	0.00	0.00
WBGene00196443	C04H4.3	140.00	22.17	0.00	0.00	0.00
WBGene00196444	F47E1.11	188.00	54.60	0.00	0.00	0.00
WBGene00196445	F15A8.18	57.00	0.00	0.00	0.00	0.00
WBGene00196446	F52B10.9	141.00	22.71	0.00	0.00	0.00
WBGene00196447	F46C8.10	149.00	27.32	0.00	0.00	0.00
WBGene00196448	Y59A8B.28	64.00	0.00	0.00	0.00	0.00
WBGene00196449	Y75B7AL.5	99.00	5.46	0.00	0.00	0.00
WBGene00196450	F20B10.6	186.00	53.04	0.00	0.00	0.00
WBGene00196451	K04A8.13	61.00	0.00	0.00	0.00	0.00
WBGene00196452	Y66D12A.28	106.00	7.47	0.00	0.00	0.00
WBGene00196453	F27D9.10	71.00	0.00	0.00	0.00	0.00
WBGene00196454	M01H9.8	102.00	6.27	0.00	0.00	0.00
WBGene00196455	C34F6.15	51.00	0.00	0.00	0.00	0.00
WBGene00196456	F18E9.10	166.00	38.30	0.00	0.00	0.00
WBGene00196457	C46C11.5	142.00	23.27	0.00	0.00	0.00
WBGene00196458	Y45G5AM.11	74.00	1.08	0.00	0.00	0.00
WBGene00196459	R151.14	56.00	0.00	0.00	0.00	0.00
WBGene00196460	F45E1.8	194.00	59.39	0.00	0.00	0.00
WBGene00196461	C10G6.51	68.00	0.00	0.00	0.00	0.00
WBGene00196462	C11G10.5	149.00	27.32	0.00	0.00	0.00
WBGene00196463	F08F1.11	146.00	25.55	0.00	0.00	0.00
WBGene00196464	F35D2.8	204.00	67.63	0.00	0.00	0.00
WBGene00196465	Y51F10.12	172.00	42.54	2.00	1.97	2.31
WBGene00196466	H21P03.5	94.00	4.23	0.00	0.00	0.00
WBGene00196467	F43C9.5	218.00	79.66	0.00	0.00	0.00
WBGene00196468	W09G3.12	52.00	0.00	0.00	0.00	0.00
WBGene00196469	F08F3.13	62.00	0.00	0.00	0.00	0.00
WBGene00196470	R05D3.13	137.00	20.56	0.00	0.00	0.00
WBGene00196471	F57B1.10	149.00	27.32	0.00	0.00	0.00
WBGene00196472	H08J11.4	191.00	56.98	0.00	0.00	0.00
WBGene00196473	Y70D2A.4	144.00	24.39	0.00	0.00	0.00
WBGene00196474	K01A12.5	84.00	2.32	0.00	0.00	0.00
WBGene00196475	F07C3.12	150.00	27.92	0.00	0.00	0.00
WBGene00196476	C34H3.7	203.00	66.79	0.00	0.00	0.00
WBGene00196477	F57B1.11	263.00	121.03	0.00	0.00	0.00
WBGene00196478	T09D3.11	88.00	3.01	0.00	0.00	0.00
WBGene00196479	Y39G10AR.28	79.00	1.62	0.00	0.00	0.00
WBGene00196480	C27A12.11	129.00	16.56	0.00	0.00	0.00
WBGene00196481	F56D12.9	52.00	0.00	0.00	0.00	0.00
WBGene00196482	T25D1.4	79.00	1.62	0.00	0.00	0.00
WBGene00196483	W05E10.9	183.00	50.72	0.00	0.00	0.00
WBGene00196484	ZK994.9	88.00	3.01	0.00	0.00	0.00
WBGene00196485	C16D9.12	84.00	2.32	0.00	0.00	0.00
WBGene00196486	C48D5.5	150.00	27.92	0.00	0.00	0.00
WBGene00196487	C18A3.15	135.00	19.52	0.00	0.00	0.00
WBGene00196488	K06G5.5	56.00	0.00	0.00	0.00	0.00
WBGene00196489	C15B12.10	125.00	14.71	0.00	0.00	0.00
WBGene00196490	C03C10.11	141.00	22.71	0.00	0.00	0.00
WBGene00196491	M03F8.9	123.00	13.83	0.00	0.00	0.00
WBGene00196492	C34C12.10	101.00	5.99	0.00	0.00	0.00
WBGene00196493	ZK973.15	136.00	20.04	0.00	0.00	0.00
WBGene00196494	C07A12.9	187.00	53.82	0.00	0.00	0.00
WBGene00196495	T22B7.10	145.00	24.97	0.00	0.00	0.00
WBGene00196496	C09D8.5	149.00	27.32	0.00	0.00	0.00
WBGene00196497	ZK525.5	53.00	0.00	0.00	0.00	0.00
WBGene00196498	B0350.71	150.00	27.92	0.00	0.00	0.00
WBGene00196499	F38B6.10	143.00	23.83	0.00	0.00	0.00
WBGene00196500	T11F9.23	178.00	46.93	0.00	0.00	0.00
WBGene00196501	T28B11.8	346.00	202.17	6.00	1.25	1.46
WBGene00196502	R05D7.8	207.00	70.16	0.00	0.00	0.00
WBGene00196503	F14H12.11	202.00	65.95	0.00	0.00	0.00
WBGene00196504	C05C9.6	144.00	24.39	0.00	0.00	0.00
WBGene00196505	F42H10.11	214.00	76.17	0.00	0.00	0.00
WBGene00196506	C35C5.13	211.00	73.58	0.00	0.00	0.00
WBGene00196507	F31F6.9	101.00	5.99	0.00	0.00	0.00
WBGene00196508	T06G6.14	132.00	18.01	0.00	0.00	0.00
WBGene00196509	F25B4.11	250.00	108.76	0.00	0.00	0.00
WBGene00196510	F52H2.9	132.00	18.01	0.00	0.00	0.00
WBGene00196511	C48C5.5	342.00	198.20	0.00	0.00	0.00
WBGene00196512	C03F11.6	56.00	0.00	0.00	0.00	0.00
WBGene00196513	Y57G11C.1137	126.00	15.16	0.00	0.00	0.00
WBGene00196514	F44G3.18	111.00	9.13	0.00	0.00	0.00
WBGene00196515	B0457.9	150.00	27.92	0.00	0.00	0.00
WBGene00196516	F35D2.9	146.00	25.55	0.00	0.00	0.00
WBGene00196517	Y71F9B.18	166.00	38.30	0.00	0.00	0.00
WBGene00196518	H01G02.6	122.00	13.40	0.00	0.00	0.00
WBGene00196519	C08F8.10	130.00	17.03	0.00	0.00	0.00
WBGene00196520	Y105C5A.1275	118.00	11.75	0.00	0.00	0.00
WBGene00196521	C18A3.16	191.00	56.98	0.00	0.00	0.00
WBGene00196522	Y32F6A.7	130.00	17.03	0.00	0.00	0.00
WBGene00196523	C04H4.4	144.00	24.39	0.00	0.00	0.00
WBGene00196524	C10C5.10	150.00	27.92	0.00	0.00	0.00
WBGene00196525	C47G2.12	147.00	26.13	0.00	0.00	0.00
WBGene00196526	R07B1.16	129.00	16.56	0.00	0.00	0.00
WBGene00196527	F55A8.4	117.00	11.35	0.00	0.00	0.00
WBGene00196528	C34B4.10	148.00	26.72	0.00	0.00	0.00
WBGene00196529	K11G9.8	306.00	162.66	0.00	0.00	0.00
WBGene00196530	Y60A3A.32	81.00	1.88	0.00	0.00	0.00
WBGene00196531	C49F8.7	147.00	26.13	0.00	0.00	0.00
WBGene00196532	R07B1.17	113.00	9.84	0.00	0.00	0.00
WBGene00196533	F33D11.14	83.00	2.17	0.00	0.00	0.00
WBGene00196534	Y113G7A.18	148.00	26.72	0.00	0.00	0.00
WBGene00196535	C02B10.72	118.00	11.75	0.00	0.00	0.00
WBGene00196536	H24G06.2	225.00	85.86	0.00	0.00	0.00
WBGene00196537	F58B4.9	215.00	77.04	0.00	0.00	0.00
WBGene00196538	C09F12.6	139.00	21.62	0.00	0.00	0.00
WBGene00196539	M03D4.75	64.00	0.00	0.00	0.00	0.00
WBGene00196540	Y37E11B.13	149.00	27.32	0.00	0.00	0.00
WBGene00196541	R10F2.7	167.00	39.00	0.00	0.00	0.00
WBGene00196542	C44B7.15	100.00	5.72	0.00	0.00	0.00
WBGene00196543	C52B9.14	87.00	2.83	0.00	0.00	0.00
WBGene00196544	F40G12.16	150.00	27.92	0.00	0.00	0.00
WBGene00196545	C26B2.11	123.00	13.83	0.00	0.00	0.00
WBGene00196546	F38A3.3	134.00	19.01	0.00	0.00	0.00
WBGene00196547	R04F11.10	192.00	57.78	0.00	0.00	0.00
WBGene00196548	Y60A3A.33	51.00	0.00	0.00	0.00	0.00
WBGene00196549	F55C12.9	149.00	27.32	0.00	0.00	0.00
WBGene00196550	C24A8.8	66.00	0.00	0.00	0.00	0.00
WBGene00196551	F15D3.11	153.00	29.76	0.00	0.00	0.00
WBGene00196552	F09G2.11	225.00	85.86	0.00	0.00	0.00
WBGene00196553	T05C1.7	115.00	10.58	0.00	0.00	0.00
WBGene00196554	B0563.13	83.00	2.17	0.00	0.00	0.00
WBGene00196555	R11B5.4	161.00	34.91	0.00	0.00	0.00
WBGene00196556	F31B12.5	139.00	21.62	0.00	0.00	0.00
WBGene00196557	B0432.18	53.00	0.00	0.00	0.00	0.00
WBGene00196558	C33G3.9	142.00	23.27	0.00	0.00	0.00
WBGene00196559	F35G2.11	196.00	61.01	0.00	0.00	0.00
WBGene00196560	C35C5.14	66.00	0.00	0.00	0.00	0.00
WBGene00196561	Y38A10A.9	132.00	18.01	0.00	0.00	0.00
WBGene00196562	C56E6.14	119.00	12.15	0.00	0.00	0.00
WBGene00196563	ZK675.6	140.00	22.17	0.00	0.00	0.00
WBGene00196564	F36H1.14	150.00	27.92	0.00	0.00	0.00
WBGene00196565	F56F3.9	118.00	11.75	0.00	0.00	0.00
WBGene00196566	F47G6.6	100.00	5.72	0.00	0.00	0.00
WBGene00196567	H22K11.7	224.00	84.97	0.00	0.00	0.00
WBGene00196568	M79.9	224.00	84.97	0.00	0.00	0.00
WBGene00196569	C54H2.7	119.00	12.15	0.00	0.00	0.00
WBGene00196570	M195.5	129.00	16.56	0.00	0.00	0.00
WBGene00196571	T06E4.17	135.00	19.52	0.00	0.00	0.00
WBGene00196572	Y75B8A.47	133.00	18.51	0.00	0.00	0.00
WBGene00196573	M163.16	222.00	83.19	0.00	0.00	0.00
WBGene00196574	F12D9.9	142.00	23.27	0.00	0.00	0.00
WBGene00196575	F29G9.9	138.00	21.09	0.00	0.00	0.00
WBGene00196576	C46A5.13	148.00	26.72	0.00	0.00	0.00
WBGene00196577	T28D6.12	165.00	37.61	0.00	0.00	0.00
WBGene00196578	F55C12.10	207.00	70.16	0.00	0.00	0.00
WBGene00196579	C06G1.8	198.00	62.64	0.00	0.00	0.00
WBGene00196580	F26C11.6	50.00	0.00	0.00	0.00	0.00
WBGene00196581	M117.10	225.00	85.86	2.00	0.98	1.14
WBGene00196582	F08B12.6	144.00	24.39	0.00	0.00	0.00
WBGene00196583	R13A1.14	148.00	26.72	0.00	0.00	0.00
WBGene00196584	C14F11.10	146.00	25.55	0.00	0.00	0.00
WBGene00196585	C40C9.10	143.00	23.83	0.00	0.00	0.00
WBGene00196586	C04A2.8	133.00	18.51	0.00	0.00	0.00
WBGene00196587	Y76F7A.1	51.00	0.00	0.00	0.00	0.00
WBGene00196588	W06H8.10	288.00	145.08	0.00	0.00	0.00
WBGene00196589	B0495.14	111.00	9.13	0.00	0.00	0.00
WBGene00196590	B0035.19	144.00	24.39	0.00	0.00	0.00
WBGene00196591	F47B7.11	148.00	26.72	0.00	0.00	0.00
WBGene00196592	T24D8.11	274.00	131.55	0.00	0.00	0.00
WBGene00196593	C03F11.7	127.00	15.62	0.00	0.00	0.00
WBGene00196594	F28F9.11	192.00	57.78	0.00	0.00	0.00
WBGene00196595	R03A10.9	148.00	26.72	0.00	0.00	0.00
WBGene00196596	T03G11.16	129.00	16.56	0.00	0.00	0.00
WBGene00196597	F12D9.10	143.00	23.83	0.00	0.00	0.00
WBGene00196598	R186.10	150.00	27.92	0.00	0.00	0.00
WBGene00196599	M01H9.9	102.00	6.27	0.00	0.00	0.00
WBGene00196600	E04D5.7	224.00	84.97	0.00	0.00	0.00
WBGene00196601	Y110A2AL.17	78.00	1.50	0.00	0.00	0.00
WBGene00196602	W05E10.10	142.00	23.27	0.00	0.00	0.00
WBGene00196603	C13G3.5	147.00	26.13	0.00	0.00	0.00
WBGene00196604	T03G6.5	161.00	34.91	0.00	0.00	0.00
WBGene00196605	W06B3.3	54.00	0.00	0.00	0.00	0.00
WBGene00196606	Y15E3A.7	142.00	23.27	0.00	0.00	0.00
WBGene00196607	F40F8.13	150.00	27.92	0.00	0.00	0.00
WBGene00196608	F58A4.17	147.00	26.13	0.00	0.00	0.00
WBGene00196609	F25G6.14	127.00	15.62	0.00	0.00	0.00
WBGene00196610	W09C5.13	223.00	84.08	0.00	0.00	0.00
WBGene00196611	F40F9.14	149.00	27.32	0.00	0.00	0.00
WBGene00196612	F42E8.3	137.00	20.56	0.00	0.00	0.00
WBGene00196613	T28B4.7	131.00	17.52	0.00	0.00	0.00
WBGene00196614	C41G11.8	116.00	10.96	0.00	0.00	0.00
WBGene00196615	F53F4.21	225.00	85.86	0.00	0.00	0.00
WBGene00196616	F01E11.8	144.00	24.39	0.00	0.00	0.00
WBGene00196617	C50H2.15	213.00	75.30	0.00	0.00	0.00
WBGene00196618	F59D12.9	162.00	35.58	0.00	0.00	0.00
WBGene00196619	C04A11.6	205.00	68.47	0.00	0.00	0.00
WBGene00196620	T11F9.24	140.00	22.17	0.00	0.00	0.00
WBGene00196621	Y92C3A.5	125.00	14.71	0.00	0.00	0.00
WBGene00196622	F29D11.3	107.00	7.79	0.00	0.00	0.00
WBGene00196623	F09C8.4	129.00	16.56	0.00	0.00	0.00
WBGene00196624	Y47C4A.2	53.00	0.00	0.00	0.00	0.00
WBGene00196625	T28C12.8	179.00	47.68	0.00	0.00	0.00
WBGene00196626	F22E10.8	232.00	92.16	0.00	0.00	0.00
WBGene00196627	H08J11.5	244.00	103.17	0.00	0.00	0.00
WBGene00196628	C34C12.11	101.00	5.99	0.00	0.00	0.00
WBGene00196629	T12B3.7	275.00	132.51	0.00	0.00	0.00
WBGene00196630	F09D5.1	140.00	22.17	0.00	0.00	0.00
WBGene00196631	F26D11.15	140.00	22.17	0.00	0.00	0.00
WBGene00196632	F22F4.8	119.00	12.15	0.00	0.00	0.00
WBGene00196633	M01G4.4	78.00	1.50	0.00	0.00	0.00
WBGene00196634	K03C7.6	50.00	0.00	0.00	0.00	0.00
WBGene00196635	F31F7.5	222.00	83.19	0.00	0.00	0.00
WBGene00196636	C27C7.10	93.00	4.01	0.00	0.00	0.00
WBGene00196637	F52H2.10	86.00	2.65	0.00	0.00	0.00
WBGene00196638	F14B4.4	87.00	2.83	0.00	0.00	0.00
WBGene00196639	T22C1.14	186.00	53.04	0.00	0.00	0.00
WBGene00196640	T25D3.5	147.00	26.13	0.00	0.00	0.00
WBGene00196641	F45E1.9	123.00	13.83	0.00	0.00	0.00
WBGene00196642	F52B10.10	158.00	32.94	0.00	0.00	0.00
WBGene00196643	F45B8.9	167.00	39.00	0.00	0.00	0.00
WBGene00196644	K08H10.15	297.00	153.85	13.00	3.55	4.15
WBGene00196645	C34D10.3	148.00	26.72	0.00	0.00	0.00
WBGene00196646	C33D12.10	128.00	16.08	0.00	0.00	0.00
WBGene00196647	T19D12.12	54.00	0.00	0.00	0.00	0.00
WBGene00196648	K03B8.16	144.00	24.39	0.00	0.00	0.00
WBGene00196649	F42H10.12	144.00	24.39	0.00	0.00	0.00
WBGene00196650	H01G02.7	128.00	16.08	0.00	0.00	0.00
WBGene00196651	T01C1.7	117.00	11.35	0.00	0.00	0.00
WBGene00196652	W01H2.5	71.00	0.00	0.00	0.00	0.00
WBGene00196653	R04F11.11	269.00	126.75	0.00	0.00	0.00
WBGene00196654	ZC53.9	175.00	44.71	0.00	0.00	0.00
WBGene00196655	ZC250.7	144.00	24.39	0.00	0.00	0.00
WBGene00196656	M02D8.9	139.00	21.62	0.00	0.00	0.00
WBGene00196657	T19D7.9	77.00	1.39	0.00	0.00	0.00
WBGene00196658	C48B6.12	62.00	0.00	0.00	0.00	0.00
WBGene00196659	F23H12.14	133.00	18.51	0.00	0.00	0.00
WBGene00196660	T28B11.9	142.00	23.27	0.00	0.00	0.00
WBGene00196661	W03G11.9	138.00	21.09	0.00	0.00	0.00
WBGene00196662	Y76F7A.2	51.00	0.00	0.00	0.00	0.00
WBGene00196663	W03G11.10	206.00	69.31	0.00	0.00	0.00
WBGene00196664	ZC53.10	213.00	75.30	0.00	0.00	0.00
WBGene00196665	R173.7	126.00	15.16	0.00	0.00	0.00
WBGene00196666	T22C8.9	92.00	3.80	0.00	0.00	0.00
WBGene00196667	cTel7X.2	113.00	9.84	0.00	0.00	0.00
WBGene00196668	K11H12.14	62.00	0.00	0.00	0.00	0.00
WBGene00196669	Y47D3B.14	150.00	27.92	0.00	0.00	0.00
WBGene00196670	ZK507.7	67.00	0.00	0.00	0.00	0.00
WBGene00196671	ZK973.16	150.00	27.92	0.60	0.90	1.06
WBGene00196672	F57G12.4	150.00	27.92	0.00	0.00	0.00
WBGene00196673	ZK897.9	127.00	15.62	0.00	0.00	0.00
WBGene00196674	C15A7.5	114.00	10.21	0.00	0.00	0.00
WBGene00196675	B0403.8	142.00	23.27	0.00	0.00	0.00
WBGene00196676	T14F9.10	359.00	215.08	0.00	0.00	0.00
WBGene00196677	C34D1.7	194.00	59.39	0.00	0.00	0.00
WBGene00196678	D2023.13	68.00	0.00	0.00	0.00	0.00
WBGene00196679	F10G8.11	219.00	80.54	0.00	0.00	0.00
WBGene00196680	F13D11.9	214.00	76.17	0.00	0.00	0.00
WBGene00196681	M03F4.10	115.00	10.58	0.00	0.00	0.00
WBGene00196682	F15A2.10	204.00	67.63	0.00	0.00	0.00
WBGene00196683	F41D9.9	87.00	2.83	0.00	0.00	0.00
WBGene00196684	F59D8.3	176.00	45.45	0.00	0.00	0.00
WBGene00196685	T14F9.11	291.00	148.00	0.00	0.00	0.00
WBGene00196686	F42E11.5	89.00	3.19	0.00	0.00	0.00
WBGene00196687	C09B8.12	143.00	23.83	0.00	0.00	0.00
WBGene00196688	B0250.15	132.00	18.01	0.00	0.00	0.00
WBGene00196689	C26B2.12	147.00	26.13	0.00	0.00	0.00
WBGene00196690	F20A1.12	203.00	66.79	0.00	0.00	0.00
WBGene00196691	M02D8.10	146.00	25.55	0.00	0.00	0.00
WBGene00196692	Y73B3A.24	139.00	21.62	0.00	0.00	0.00
WBGene00196693	F11C1.12	191.00	56.98	0.00	0.00	0.00
WBGene00196694	C29H12.8	204.00	67.63	0.00	0.00	0.00
WBGene00196695	T14G10.9	90.00	3.39	0.00	0.00	0.00
WBGene00196696	H06I04.11	132.00	18.01	0.00	0.00	0.00
WBGene00196697	C02B4.5	145.00	24.97	0.00	0.00	0.00
WBGene00196698	F42D1.8	138.00	21.09	0.00	0.00	0.00
WBGene00196699	C52G5.5	68.00	0.00	0.00	0.00	0.00
WBGene00196700	F54E4.9	340.00	196.22	0.00	0.00	0.00
WBGene00196701	ZC455.15	224.00	84.97	0.00	0.00	0.00
WBGene00196702	T12A7.11	135.00	19.52	0.00	0.00	0.00
WBGene00196703	F32B4.9	63.00	0.00	0.00	0.00	0.00
WBGene00196704	C52B9.15	211.00	73.58	0.00	0.00	0.00
WBGene00196705	ZC328.6	158.00	32.94	0.00	0.00	0.00
WBGene00196706	F35A5.9	112.00	9.48	0.00	0.00	0.00
WBGene00196707	B0393.12	117.00	11.35	0.00	0.00	0.00
WBGene00196708	K08A8.9	127.00	15.62	0.00	0.00	0.00
WBGene00196709	T04C12.18	144.00	24.39	0.00	0.00	0.00
WBGene00196710	T21C9.14	137.00	20.56	0.00	0.00	0.00
WBGene00196711	ZK892.9	121.00	12.98	0.00	0.00	0.00
WBGene00196712	F22B5.11	181.00	49.19	0.00	0.00	0.00
WBGene00196713	F18A12.9	71.00	0.00	0.00	0.00	0.00
WBGene00196714	M153.6	143.00	23.83	0.00	0.00	0.00
WBGene00196715	F46F3.7	177.00	46.19	0.00	0.00	0.00
WBGene00196716	ZK899.9	133.00	18.51	0.00	0.00	0.00
WBGene00196717	Y105E8A.39	88.00	3.01	0.00	0.00	0.00
WBGene00196718	F49D11.12	83.00	2.17	0.00	0.00	0.00
WBGene00196719	K09F5.7	149.00	27.32	0.00	0.00	0.00
WBGene00196720	ZC247.5	151.00	28.53	0.00	0.00	0.00
WBGene00196721	F57B10.17	206.00	69.31	0.00	0.00	0.00
WBGene00196722	Y60A9A.4	49.00	0.00	0.00	0.00	0.00
WBGene00196723	F53B3.9	204.00	67.63	0.00	0.00	0.00
WBGene00196724	T27F2.6	376.00	232.01	0.00	0.00	0.00
WBGene00196725	Y66A7AL.2	135.00	19.52	0.00	0.00	0.00
WBGene00196726	T08H4.6	51.00	0.00	0.00	0.00	0.00
WBGene00196727	T05A6.9	157.00	32.29	0.00	0.00	0.00
WBGene00196728	C27C12.8	138.00	21.09	0.00	0.00	0.00
WBGene00196729	K04D7.10	234.00	93.98	0.00	0.00	0.00
